HARGA;LT;LB;JKT;JKM;Kota;
1850000000;120;100;2;2;Bandung;
1350000000;165;150;5;5;Bandung;
4300000000;160;240;4;3;Bandung;
4990000000;200;375;6;4;Bandung;
4150000000;157;250;5;4;Bandung;
3000000000;200;150;4;3;Bandung;
3700000000;160;230;4;4;Bandung;
5500000000;328;400;6;4;Bandung;
3050000000;116;168;4;3;Bandung;
4500000000;200;300;5;3;Bandung;
3970000000;270;290;4;3;Bandung;
3900000000;270;290;4;3;Bandung;
1650000000;178;150;4;3;Bandung;
2600000000;150;185;4;3;Bandung;
2250000000;116;117;3;3;Bandung;
2750000000;238;110;3;3;Bandung;
3300000000;178;130;3;2;Bandung;
2800000000;180;120;3;2;Bandung;
3400000000;141;246;3;3;Bandung;
5500000000;240;180;3;2;Bandung;
5500000000;240;180;3;2;Bandung;
3400000000;141;246;3;3;Bandung;
11000000000;300;550;5;4;Bandung;
500000000;60;50;2;2;Bandung;
3400000000;141;246;0;0;Bandung;
3400000000;141;246;3;3;Bandung;
4250000000;160;240;4;3;Bandung;
5000000000;240;180;3;2;Bandung;
3400000000;141;246;3;3;Bandung;
3250000000;180;146;3;3;Bandung;
3800000000;180;180;3;3;Bandung;
1900000000;157;145;4;3;Bandung;
2650000000;125;155;4;3;Bandung;
4150000000;157;250;5;4;Bandung;
1550000000;72;70;3;2;Bandung;
1750000000;80;101;3;3;Bandung;
2250000000;117;116;3;3;Bandung;
1550000000;72;70;3;2;Bandung;
1750000000;80;101;3;3;Bandung;
2250000000;117;116;3;3;Bandung;
3450000000;148;203;4;3;Bandung;
1550000000;200;130;4;3;Bandung;
1500000000;72;40;3;2;Bandung;
11700000000;275;314;4;3;Bandung;
3200000000;200;240;3;3;Bandung;
2700000000;320;205;5;3;Bandung;
3990000000;270;290;4;3;Bandung;
5500000000;400;236;5;6;Bandung;
4400000000;270;290;4;3;Bandung;
7770000000;400;500;5;3;Bandung;
3800000000;180;180;3;3;Bandung;
3650000000;148;207;4;3;Bandung;
1300000000;70;80;3;2;Bandung;
900000000;182;170;4;2;Bandung;
10000000000;681;812;7;3;Bandung;
14000000000;400;535;4;4;Bandung;
4500000000;200;300;4;3;Bandung;
1550000000;200;130;4;3;Bandung;
2700000000;320;200;5;3;Bandung;
2700000000;320;200;5;3;Bandung;
5600000000;325;300;5;3;Bandung;
4600000000;258;220;3;3;Bandung;
4000000000;240;300;3;2;Bandung;
1650000000;178;150;3;2;Bandung;
7000000000;312;350;5;3;Bandung;
4750000000;350;350;4;4;Bandung;
9750000000;244;300;3;3;Bandung;
3750000000;145;300;5;4;Bandung;
2000000000;200;210;6;4;Bandung;
3600000000;147;370;5;2;Bandung;
3350000000;200;250;4;3;Bandung;
12500000000;400;550;4;4;Bandung;
3900000000;146;252;4;4;Bandung;
6900000000;286;525;4;5;Bandung;
4550000000;252;162;3;2;Bandung;
3800000000;250;250;3;2;Bandung;
3050000000;116;168;4;3;Bandung;
2600000000;150;185;4;3;Bandung;
2250000000;116;117;3;3;Bandung;
2000000000;214;160;4;2;Bandung;
2250000000;116;117;3;3;Bandung;
1000000000;94;120;2;2;Bandung;
2700000000;210;267;5;3;Bandung;
3800000000;180;180;3;3;Bandung;
11700000000;275;314;4;3;Bandung;
1200000000;55;83;3;2;Bandung;
11000000000;275;314;4;3;Bandung;
3950000000;145;300;0;0;Bandung;
5350000000;411;276;3;3;Bandung;
2300000000;270;171;5;3;Bandung;
4500000000;200;300;4;3;Bandung;
3800000000;220;280;4;3;Bandung;
4500000000;160;240;4;3;Bandung;
4900000000;180;365;4;3;Bandung;
870000000;86;116;2;2;Bandung;
590000000;72;45;2;1;Bandung;
2900000000;210;267;5;3;Bandung;
1750000000;80;101;3;3;Bandung;
2250000000;116;117;0;3;Bandung;
1500000000;70;102;3;2;Bandung;
1150000000;55;67;0;2;Bandung;
4500000000;160;240;0;3;Bandung;
3450000000;148;207;0;3;Bandung;
1750000000;80;101;0;3;Bandung;
2250000000;116;117;3;3;Bandung;
1550000000;70;102;0;2;Bandung;
3450000000;148;207;4;3;Bandung;
5500000000;200;250;3;3;Bandung;
1800000000;88;110;0;1;Bandung;
4250000000;200;300;4;3;Bandung;
2750000000;280;222;4;3;Bandung;
6700000000;315;410;3;4;Bandung;
3600000000;145;175;4;4;Bandung;
6700000000;315;410;4;4;Bandung;
3600000000;145;175;4;0;Bandung;
2750000000;180;120;3;2;Bandung;
3000000000;250;250;3;2;Bandung;
4500000000;665;300;5;5;Bandung;
6500000000;400;550;4;3;Bandung;
3000000000;280;400;5;4;Bandung;
800000000;94;48;2;1;Bandung;
6500000000;400;550;4;3;Bandung;
2700000000;320;150;4;3;Bandung;
4500000000;225;485;1;2;Bandung;
3650000000;200;300;4;3;Bandung;
3500000000;153;204;4;4;Bandung;
5750000000;350;300;5;5;Bandung;
3250000000;200;250;5;4;Bandung;
2500000000;123;200;4;3;Bandung;
2500000000;235;175;3;2;Bandung;
1750000000;120;110;2;1;Bandung;
5250000000;347;344;4;3;Bandung;
5150000000;312;210;3;2;Bandung;
4990000000;200;450;4;6;Bandung;
975000000;120;80;3;2;Bandung;
3200000000;147;350;5;3;Bandung;
3200000000;200;240;3;3;Bandung;
2900000000;113;150;4;3;Bandung;
800000000;98;80;3;1;Bandung;
4500000000;195;156;3;3;Bandung;
2950000000;174;280;3;3;Bandung;
16000000000;1010;1500;4;3;Bandung;
16000000000;1010;1500;4;3;Bandung;
3000000000;190;220;4;3;Bandung;
2550000000;100;155;3;3;Bandung;
3050000000;157;165;3;3;Bandung;
2700000000;210;267;5;3;Bandung;
14000000000;400;535;4;4;Bandung;
3300000000;325;250;5;4;Bandung;
5000000000;325;350;5;3;Bandung;
4300000000;160;240;4;3;Bandung;
1290000000;111;65;2;1;Bandung;
1850000000;120;100;2;2;Bandung;
1350000000;165;150;5;5;Bandung;
4300000000;160;240;4;3;Bandung;
4990000000;200;375;6;4;Bandung;
4150000000;157;250;5;4;Bandung;
3000000000;200;150;4;3;Bandung;
3700000000;160;230;4;4;Bandung;
5500000000;328;400;6;4;Bandung;
3050000000;116;168;4;3;Bandung;
4500000000;200;300;5;3;Bandung;
3970000000;270;290;4;3;Bandung;
3900000000;270;290;4;3;Bandung;
1650000000;178;150;4;3;Bandung;
2600000000;150;185;4;3;Bandung;
2250000000;116;117;3;3;Bandung;
2750000000;238;110;3;3;Bandung;
3300000000;178;130;3;2;Bandung;
2800000000;180;120;3;2;Bandung;
3400000000;141;246;3;3;Bandung;
5500000000;240;180;3;2;Bandung;
5500000000;240;180;3;2;Bandung;
3400000000;141;246;3;3;Bandung;
11000000000;300;550;5;4;Bandung;
500000000;60;50;2;2;Bandung;
3400000000;141;246;0;0;Bandung;
3400000000;141;246;3;3;Bandung;
4250000000;160;240;4;3;Bandung;
5000000000;240;180;3;2;Bandung;
3400000000;141;246;3;3;Bandung;
3250000000;180;146;3;3;Bandung;
3800000000;180;180;3;3;Bandung;
1900000000;157;145;4;3;Bandung;
2650000000;125;155;4;3;Bandung;
4150000000;157;250;5;4;Bandung;
1550000000;72;70;3;2;Bandung;
1750000000;80;101;3;3;Bandung;
2250000000;117;116;3;3;Bandung;
1550000000;72;70;3;2;Bandung;
1750000000;80;101;3;3;Bandung;
2250000000;117;116;3;3;Bandung;
3450000000;148;203;4;3;Bandung;
1550000000;200;130;4;3;Bandung;
1500000000;72;40;3;2;Bandung;
11700000000;275;314;4;3;Bandung;
3200000000;200;240;3;3;Bandung;
2700000000;320;205;5;3;Bandung;
3990000000;270;290;4;3;Bandung;
5500000000;400;236;5;6;Bandung;
4400000000;270;290;4;3;Bandung;
7770000000;400;500;5;3;Bandung;
3800000000;180;180;3;3;Bandung;
3650000000;148;207;4;3;Bandung;
1300000000;70;80;3;2;Bandung;
900000000;182;170;4;2;Bandung;
10000000000;681;812;7;3;Bandung;
14000000000;400;535;4;4;Bandung;
4500000000;200;300;4;3;Bandung;
1550000000;200;130;4;3;Bandung;
2700000000;320;200;5;3;Bandung;
2700000000;320;200;5;3;Bandung;
5600000000;325;300;5;3;Bandung;
4600000000;258;220;3;3;Bandung;
4000000000;240;300;3;2;Bandung;
1650000000;178;150;3;2;Bandung;
7000000000;312;350;5;3;Bandung;
4750000000;350;350;4;4;Bandung;
9750000000;244;300;3;3;Bandung;
3750000000;145;300;5;4;Bandung;
2000000000;200;210;6;4;Bandung;
3600000000;147;370;5;2;Bandung;
3350000000;200;250;4;3;Bandung;
12500000000;400;550;4;4;Bandung;
3900000000;146;252;4;4;Bandung;
6900000000;286;525;4;5;Bandung;
4550000000;252;162;3;2;Bandung;
3800000000;250;250;3;2;Bandung;
3050000000;116;168;4;3;Bandung;
2600000000;150;185;4;3;Bandung;
2250000000;116;117;3;3;Bandung;
2000000000;214;160;4;2;Bandung;
2250000000;116;117;3;3;Bandung;
1000000000;94;120;2;2;Bandung;
2700000000;210;267;5;3;Bandung;
3800000000;180;180;3;3;Bandung;
11700000000;275;314;4;3;Bandung;
1200000000;55;83;3;2;Bandung;
11000000000;275;314;4;3;Bandung;
3950000000;145;300;0;0;Bandung;
5350000000;411;276;3;3;Bandung;
2300000000;270;171;5;3;Bandung;
4500000000;200;300;4;3;Bandung;
3800000000;220;280;4;3;Bandung;
4500000000;160;240;4;3;Bandung;
4900000000;180;365;4;3;Bandung;
870000000;86;116;2;2;Bandung;
590000000;72;45;2;1;Bandung;
2900000000;210;267;5;3;Bandung;
1750000000;80;101;3;3;Bandung;
2250000000;116;117;0;3;Bandung;
1500000000;70;102;3;2;Bandung;
1150000000;55;67;0;2;Bandung;
4500000000;160;240;0;3;Bandung;
3450000000;148;207;0;3;Bandung;
1750000000;80;101;0;3;Bandung;
2250000000;116;117;3;3;Bandung;
1550000000;70;102;0;2;Bandung;
3450000000;148;207;4;3;Bandung;
5500000000;200;250;3;3;Bandung;
1800000000;88;110;0;1;Bandung;
4250000000;200;300;4;3;Bandung;
2750000000;280;222;4;3;Bandung;
6700000000;315;410;3;4;Bandung;
3600000000;145;175;4;4;Bandung;
6700000000;315;410;4;4;Bandung;
3600000000;145;175;4;0;Bandung;
2750000000;180;120;3;2;Bandung;
3000000000;250;250;3;2;Bandung;
4500000000;665;300;5;5;Bandung;
6500000000;400;550;4;3;Bandung;
3000000000;280;400;5;4;Bandung;
800000000;94;48;2;1;Bandung;
6500000000;400;550;4;3;Bandung;
2700000000;320;150;4;3;Bandung;
4500000000;225;485;1;2;Bandung;
3650000000;200;300;4;3;Bandung;
3500000000;153;204;4;4;Bandung;
5750000000;350;300;5;5;Bandung;
3250000000;200;250;5;4;Bandung;
2500000000;123;200;4;3;Bandung;
2500000000;235;175;3;2;Bandung;
1750000000;120;110;2;1;Bandung;
5250000000;347;344;4;3;Bandung;
5150000000;312;210;3;2;Bandung;
4990000000;200;450;4;6;Bandung;
975000000;120;80;3;2;Bandung;
3200000000;147;350;5;3;Bandung;
3200000000;200;240;3;3;Bandung;
2900000000;113;150;4;3;Bandung;
800000000;98;80;3;1;Bandung;
4500000000;195;156;3;3;Bandung;
2950000000;174;280;3;3;Bandung;
16000000000;1010;1500;4;3;Bandung;
16000000000;1010;1500;4;3;Bandung;
3000000000;190;220;4;3;Bandung;
2550000000;100;155;3;3;Bandung;
17000000000;477;550;4;4;Bandung;
3800000000;148;203;4;3;Bandung;
2550000000;152;230;4;3;Bandung;
1600000000;168;300;5;3;Bandung;
4690000000;200;275;4;3;Bandung;
1900000000;157;145;4;3;Bandung;
1900000000;157;145;4;3;Bandung;
1900000000;157;145;4;3;Bandung;
4450000000;282;278;4;2;Bandung;
11000000000;400;600;4;5;Bandung;
1550000000;200;130;4;3;Bandung;
6500000000;312;350;5;4;Bandung;
5600000000;325;300;5;3;Bandung;
5250000000;200;300;4;4;Bandung;
4900000000;316;450;5;3;Bandung;
1500000000;72;100;3;2;Bandung;
2250000000;116;117;3;3;Bandung;
4500000000;179;200;3;3;Bandung;
2250000000;116;117;3;3;Bandung;
4500000000;665;300;5;5;Bandung;
4250000000;180;265;4;3;Bandung;
2600000000;127;300;5;2;Bandung;
1850000000;102;100;2;1;Bandung;
3350000000;200;250;4;3;Bandung;
1450000000;72;140;3;2;Bandung;
3420000000;225;230;4;3;Bandung;
3100000000;200;200;4;3;Bandung;
2650000000;125;155;4;3;Bandung;
1600000000;165;97;5;5;Bandung;
2970000000;145;350;5;4;Bandung;
3750000000;200;150;4;3;Bandung;
12500000000;275;325;4;3;Bandung;
3600000000;208;160;4;3;Bandung;
120000000000;10700;6000;5;5;Bandung;
3150000000;141;246;3;3;Bandung;
3150000000;141;246;0;0;Bandung;
2450000000;80;95;3;2;Bandung;
935000000;139;130;4;2;Bandung;
2750000000;145;150;3;1;Bandung;
2400000000;107;180;3;3;Bandung;
3450000000;144;275;4;1;Bandung;
3350000000;332;250;4;6;Bandung;
3650000000;200;130;4;3;Bandung;
4990000000;200;375;6;4;Bandung;
16000000000;450;950;5;5;Bandung;
3700000000;160;230;4;4;Bandung;
4700000000;200;262;4;0;Bandung;
1450000000;101;160;2;2;Bandung;
2350000000;160;280;3;3;Bandung;
6900000000;286;525;4;5;Bandung;
3900000000;271;248;4;2;Bandung;
3750000000;145;300;5;4;Bandung;
19000000000;487;700;4;3;Bandung;
1700000000;117;100;3;2;Bandung;
2300000000;162;72;4;2;Bandung;
7300000000;400;400;4;3;Bandung;
5500000000;226;300;4;3;Bandung;
5250000000;278;400;5;5;Bandung;
1300000000;69;98;1;1;Bandung;
2950000000;150;170;4;3;Bandung;
2150000000;125;140;4;4;Bandung;
6300000000;286;525;4;5;Bandung;
6300000000;286;525;4;5;Bandung;
6300000000;286;525;4;4;Bandung;
750000000;64;124;3;2;Bandung;
4500000000;200;181;3;3;Bandung;
2800000000;180;120;3;2;Bandung;
5500000000;654;650;3;4;Bandung;
19000000000;487;700;4;3;Bandung;
3900000000;160;230;4;4;Bandung;
1550000000;72;70;3;2;Bandung;
1750000000;80;101;3;3;Bandung;
2250000000;116;117;3;3;Bandung;
3750000000;145;300;5;4;Bandung;
5200000000;200;400;4;3;Bandung;
3200000000;330;250;5;4;Bandung;
7000000000;312;350;6;4;Bandung;
1500000000;72;140;3;2;Bandung;
2250000000;116;117;3;3;Bandung;
1750000000;80;101;3;3;Bandung;
1200000000;55;83;3;2;Bandung;
2250000000;116;117;3;3;Bandung;
4300000000;230;270;5;0;Bandung;
1750000000;80;101;3;3;Bandung;
4750000000;350;350;0;4;Bandung;
3200000000;200;240;3;3;Bandung;
3200000000;200;240;3;3;Bandung;
2000000000;75;130;0;0;Bandung;
2850000000;150;185;4;3;Bandung;
1970000000;200;210;7;5;Bandung;
2950000000;150;275;4;3;Bandung;
4750000000;316;500;6;4;Bandung;
5250000000;276;400;4;4;Bandung;
1970000000;200;210;7;5;Bandung;
11000000000;275;325;4;4;Bandung;
8000000000;287;525;4;4;Bandung;
4350000000;198;195;4;2;Bandung;
800000000;84;116;2;2;Bandung;
1900000000;144;120;2;1;Bandung;
1550000000;141;125;3;3;Bandung;
9700000000;244;300;3;3;Bandung;
1400000000;141;125;4;3;Bandung;
3000000000;312;375;4;4;Bandung;
2650000000;123;200;3;2;Bandung;
1850000000;100;102;3;2;Bandung;
3750000000;185;275;6;3;Bandung;
1850000000;102;100;4;3;Bandung;
1700000000;165;110;2;2;Bandung;
1700000000;165;110;5;2;Bandung;
10000000000;916;250;3;2;Bandung;
3350000000;332;250;4;6;Bandung;
2700000000;326;240;3;2;Bandung;
17000000000;477;550;4;4;Bandung;
3950000000;171;275;4;3;Bandung;
1650000000;206;200;5;4;Bandung;
385000000;69;40;2;1;Bandung;
1290000000;112;140;4;2;Bandung;
2200000000;113;180;3;3;Bandung;
4000000000;230;160;5;4;Bandung;
2650000000;166;260;4;3;Bandung;
650000000;97;60;2;1;Bandung;
2400000000;120;200;4;3;Bandung;
2300000000;120;200;3;3;Bandung;
2200000000;120;200;3;3;Bandung;
3300000000;204;350;6;4;Bandung;
1650000000;105;112;3;3;Bandung;
825000000;140;94;2;1;Bandung;
6000000000;265;330;6;6;Bandung;
600000000;72;36;2;1;Bandung;
690000000;72;45;2;1;Bandung;
7500000000;702;300;4;4;Bandung;
2400000000;126;127;3;2;Bandung;
600000000;80;130;2;1;Bandung;
600000000;80;130;2;1;Bandung;
4850000000;220;500;5;4;Bandung;
15000000000;433;500;7;4;Bandung;
587000000;83;45;2;2;Bandung;
2750000000;180;134;3;3;Bandung;
23000000000;1000;1700;50;50;Bandung;
1800000000;350;245;6;3;Bandung;
1500000000;95;90;4;4;Bandung;
1700000000;89;171;3;2;Bandung;
1200000000;108;150;4;3;Bandung;
27000000000;1205;350;4;3;Bandung;
8000000000;617;200;3;2;Bandung;
1600000000;58;66;2;2;Bandung;
999000000;145;100;3;2;Bandung;
1500000000;90;100;3;3;Bandung;
1650000000;105;160;4;2;Bandung;
1750000000;162;175;5;3;Bandung;
1200000000;108;150;5;3;Bandung;
2400000000;127;126;3;3;Bandung;
3200000000;500;625;5;5;Bandung;
3200000000;244;320;4;3;Bandung;
1100000000;120;70;3;2;Bandung;
3350000000;303;287;4;4;Bandung;
1400000000;66;36;2;1;Bandung;
1500000000;200;150;4;3;Bandung;
6750000000;346;230;3;3;Bandung;
4000000000;200;350;6;3;Bandung;
9500000000;784;666;14;6;Bandung;
760000000;100;80;2;1;Bandung;
2450000000;100;170;4;3;Bandung;
3000000000;204;350;6;4;Bandung;
950000000;112;58;2;2;Bandung;
3500000000;294;300;4;2;Bandung;
2000000000;119;150;3;3;Bandung;
2750000000;286;450;5;6;Bandung;
975000000;133;120;3;2;Bandung;
1600000000;156;110;0;0;Bandung;
845000000;60;70;2;2;Bandung;
1580000000;144;200;4;3;Bandung;
875000000;60;70;3;2;Bandung;
788000000;88;55;3;2;Bandung;
4600000000;513;350;5;5;Bandung;
3500000000;208;300;5;5;Bandung;
1600000000;80;100;3;2;Bandung;
4500000000;377;200;3;3;Bandung;
1180000000;188;135;4;3;Bandung;
5500000000;597;700;9;9;Bandung;
2900000000;244;320;4;3;Bandung;
1650000000;80;100;3;2;Bandung;
2450000000;110;140;5;4;Bandung;
3100000000;200;200;3;3;Bandung;
500000000;84;45;2;1;Bandung;
1650000000;105;112;4;3;Bandung;
2200000000;184;200;3;3;Bandung;
5000000000;198;202;4;3;Bandung;
5300000000;176;159;4;3;Bandung;
725000000;110;130;3;2;Bandung;
3000000000;200;350;4;3;Bandung;
1350000000;91;83;3;2;Bandung;
5500000000;327;500;8;4;Bandung;
890000000;144;122;0;0;Bandung;
1200000000;144;166;1;1;Bandung;
2450000000;120;180;3;3;Bandung;
2100000000;118;145;3;2;Bandung;
590000000;60;54;2;2;Bandung;
880000000;60;70;3;2;Bandung;
16900000000;650;2200;6;8;Bandung;
1850000000;90;135;3;3;Bandung;
670000000;72;45;2;1;Bandung;
670000000;72;45;2;1;Bandung;
2550000000;168;182;6;6;Bandung;
1400000000;66;36;2;1;Bandung;
6500000000;700;508;6;5;Bandung;
1300000000;162;70;3;2;Bandung;
870000000;94;94;3;2;Bandung;
2700000000;193;250;13;7;Bandung;
1890000000;90;138;4;3;Bandung;
1650000000;80;100;3;2;Bandung;
3300000000;400;147;4;4;Bandung;
19800000000;1000;1700;50;50;Bandung;
670000000;72;45;2;1;Bandung;
1500000000;165;150;4;2;Bandung;
2100000000;102;160;3;3;Bandung;
1450000000;120;150;6;3;Bandung;
2200000000;220;150;3;2;Bandung;
1750000000;214;220;4;3;Bandung;
1550000000;135;122;3;3;Bandung;
2800000000;198;376;5;2;Bandung;
950000000;120;77;2;1;Bandung;
1500000000;150;140;3;3;Bandung;
4500000000;390;320;4;3;Bandung;
2150000000;118;145;3;2;Bandung;
1500000000;95;110;4;4;Bandung;
1600000000;143;220;4;3;Bandung;
1900000000;119;150;3;3;Bandung;
525000000;72;50;2;1;Bandung;
1750000000;105;160;4;2;Bandung;
2500000000;221;200;6;3;Bandung;
2850000000;132;180;4;3;Bandung;
2300000000;215;175;5;2;Bandung;
1600000000;143;220;4;3;Bandung;
840000000;155;140;3;2;Bandung;
3800000000;365;400;6;3;Bandung;
850000000;102;65;2;2;Bandung;
2950000000;280;200;4;2;Bandung;
3300000000;170;122;3;3;Bandung;
1950000000;221;125;3;2;Bandung;
1550000000;350;200;5;3;Bandung;
2850000000;132;180;4;3;Bandung;
1790000000;200;300;4;3;Bandung;
2200000000;158;220;4;3;Bandung;
1010000000;70;70;2;1;Bandung;
4000000000;300;350;4;5;Bandung;
1790000000;81;120;3;3;Bandung;
1690000000;81;120;3;3;Bandung;
2850000000;132;180;5;3;Bandung;
1100000000;60;90;2;2;Bandung;
5500000000;280;230;4;3;Bandung;
1650000000;105;160;3;2;Bandung;
3000000000;200;250;0;0;Bandung;
1500000000;102;195;3;2;Bandung;
3200000000;130;185;4;3;Bandung;
1570000000;96;78;2;2;Bandung;
1500000000;101;130;3;2;Bandung;
7200000000;288;488;5;5;Bandung;
1790000000;81;120;3;3;Bandung;
1420000000;105;117;3;2;Bandung;
2200000000;198;180;6;3;Bandung;
3600000000;150;250;6;4;Bandung;
750000000;96;95;2;2;Bandung;
16000000000;600;800;4;4;Bandung;
935000000;84;115;3;2;Bandung;
3650000000;200;284;4;4;Bandung;
1200000000;140;180;5;3;Bandung;
984000000;104;79;3;1;Bandung;
2700000000;180;134;4;4;Bandung;
1040000000;116;108;3;2;Bandung;
3000000000;118;300;6;3;Bandung;
1100000000;136;100;3;2;Bandung;
1250000000;112;70;3;2;Bandung;
1900000000;100;200;13;13;Bandung;
5000000000;200;300;4;3;Bandung;
600000000;60;150;4;2;Bandung;
4000000000;200;350;6;3;Bandung;
7000000000;450;288;5;3;Bandung;
219000000;50;40;2;1;Bandung;
650000000;65;36;2;1;Bandung;
1250000000;105;85;2;1;Bandung;
1250000000;105;85;2;1;Bandung;
1250000000;105;85;2;1;Bandung;
1480000000;90;115;3;3;Bandung;
1950000000;94;140;3;3;Bandung;
2370000000;221;150;3;2;Bandung;
2750000000;286;450;5;4;Bandung;
2750000000;286;450;6;4;Bandung;
1300000000;136;100;3;2;Bandung;
2790000000;114;142;3;2;Bandung;
1950000000;94;140;3;3;Bandung;
1100000000;100;65;2;2;Bandung;
1100000000;136;100;3;2;Bandung;
5570000000;328;176;4;2;Bandung;
5570000000;328;176;3;1;Bandung;
6500000000;365;550;4;6;Bandung;
2500000000;210;150;4;3;Bandung;
23000000000;10000;1800;56;56;Bandung;
950000000;78;85;3;3;Bandung;
3000000000;268;254;3;3;Bandung;
1350000000;90;150;4;2;Bandung;
3500000000;211;106;3;2;Bandung;
2400000000;102;94;2;2;Bandung;
3200000000;156;250;1;1;Bandung;
3000000000;268;254;3;3;Bandung;
1550000000;126;120;3;2;Bandung;
1200000000;147;100;4;4;Bandung;
3000000000;268;254;3;3;Bandung;
3500000000;211;106;3;2;Bandung;
2200000000;408;250;4;3;Bandung;
3500000000;328;400;9;3;Bandung;
3100000000;200;200;3;3;Bandung;
1000000000;108;108;3;2;Bandung;
1600000000;170;90;3;1;Bandung;
3050000000;333;300;6;4;Bandung;
1650000000;183;300;5;3;Bandung;
2000000000;160;120;3;3;Bandung;
1890000000;90;138;4;3;Bandung;
3000000000;268;254;3;3;Bandung;
4000000000;198;264;3;3;Bandung;
1300000000;100;130;3;2;Bandung;
3000000000;268;254;3;3;Bandung;
2300000000;120;200;4;4;Bandung;
845000000;60;70;2;2;Bandung;
1100000000;98;130;3;2;Bandung;
3000000000;268;254;3;3;Bandung;
3690000000;160;236;5;4;Bandung;
1940000000;119;120;4;2;Bandung;
3300000000;267;125;5;2;Bandung;
2100000000;312;170;2;2;Bandung;
3900000000;507;500;5;5;Bandung;
1200000000;142;130;3;3;Bandung;
